united_code,lake,date,year,month,jd,time,depth,light_percent,light_situ,log_e_light,flag
979_1996-07-16,979,1996-07-16,1996,7,198,9:45:00,1.25,3.67,50,3.912023005,no
979_1996-07-16,979,1996-07-16,1996,7,198,9:45:00,1.5,2.05,28,3.33220451,no
979_1996-07-16,979,1996-07-16,1996,7,198,9:45:00,1.75,0.88,12,2.48490665,no
979_1996-07-16,979,1996-07-16,1996,7,198,9:45:00,2,0.49,6.7,1.902107526,no
979_1996-07-16,979,1996-07-16,1996,7,198,9:45:00,2.25,0.21,2.8,1.029619417,no
979_1996-07-30,979,1996-07-30,1996,7,212,8:46:00,0,100,405.2,6.004380772,yes
979_1996-07-30,979,1996-07-30,1996,7,212,8:46:00,0.25,33.07,134,4.8978398,no
979_1996-07-30,979,1996-07-30,1996,7,212,8:46:00,0.5,17.52,71,4.262679877,no
979_1996-07-30,979,1996-07-30,1996,7,212,8:46:00,0.75,9.13,37,3.610917913,no
979_1996-07-30,979,1996-07-30,1996,7,212,8:46:00,1,4.94,20,2.995732274,no
979_1996-07-30,979,1996-07-30,1996,7,212,8:46:00,1.25,1.73,7,1.945910149,no
979_1996-07-30,979,1996-07-30,1996,7,212,8:46:00,1.5,0.89,3.6,1.280933845,no
979_1996-07-30,979,1996-07-30,1996,7,212,8:46:00,1.75,0.57,2.3,0.832909123,no
979_1996-07-30,979,1996-07-30,1996,7,212,8:46:00,2,0.22,0.9,-0.105360516,no
979_1996-08-13,979,1996-08-13,1996,8,226,10:00:00,0,100,35.5,3.569532696,yes
979_1996-08-13,979,1996-08-13,1996,8,226,10:00:00,0.25,29.85,10.6,2.360854001,no
979_1996-08-13,979,1996-08-13,1996,8,226,10:00:00,0.5,11.54,4.1,1.410986974,no
979_1996-08-13,979,1996-08-13,1996,8,226,10:00:00,0.75,6.76,2.4,0.875468737,no
979_1996-08-13,979,1996-08-13,1996,8,226,10:00:00,1,3.1,1.1,0.09531018,no
979_1996-08-13,979,1996-08-13,1996,8,226,10:00:00,1.25,0.85,0.3,-1.203972804,no
979_1996-08-13,979,1996-08-13,1996,8,226,10:00:00,1.5,0.56,0.2,-1.609437912,no
979_1996-08-13,979,1996-08-13,1996,8,226,10:00:00,1.75,0.28,0.1,-2.302585093,no
979_1996-08-13,979,1996-08-13,1996,8,226,10:00:00,2,0.11,0.04,-3.218875825,no
979_1996-08-13,979,1996-08-13,1996,8,226,10:00:00,2.25,8.45,0.03,-3.506557897,yes
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,0,100,963.6,6.870676271,yes
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,0.25,25.94,250,5.521460918,no
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,0.5,19.19,185,5.220355825,no
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,0.75,9.34,90,4.49980967,no
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,1,7.26,70,4.248495242,no
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,1.25,4.88,47,3.850147602,no
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,1.5,3.42,33,3.496507561,no
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,1.75,2.8,27,3.295836866,no
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,2,1.35,13,2.564949357,no
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,2.25,0.52,5,1.609437912,yes
979_1996-08-27,979,1996-08-27,1996,8,240,10:00:00,2.5,0.31,3,1.098612289,yes
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,0,100,50.2,3.916015027,yes
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,0.25,43.92,22.05,3.093312602,yes
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,0.5,24.9,12.5,2.525728644,no
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,0.75,15.73,7.9,2.066862759,no
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,1,11.15,5.6,1.722766598,no
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,1.25,7.17,3.6,1.280933845,no
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,1.5,5.5,2.76,1.01523068,no
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,1.75,3.65,1.83,0.604315967,no
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,2,2.79,1.4,0.336472237,no
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,2.25,2.33,1.17,0.157003749,no
979_1996-09-10,979,1996-09-10,1996,9,254,9:00:00,2.5,1.99,1,0,yes
979_1996-10-08,979,1996-10-08,1996,10,282,9:00:00,0,100,228,5.429345629,yes
979_1996-10-08,979,1996-10-08,1996,10,282,9:00:00,0.25,33.33,76,4.33073334,yes
979_1996-10-08,979,1996-10-08,1996,10,282,9:00:00,0.5,17.98,41,3.713572067,no
979_1996-10-08,979,1996-10-08,1996,10,282,9:00:00,0.75,11.84,27,3.295836866,no
979_1996-10-08,979,1996-10-08,1996,10,282,9:00:00,1,8.33,19,2.944438979,no
979_1996-10-08,979,1996-10-08,1996,10,282,9:00:00,1.25,6.14,14,2.63905733,no
979_1996-10-08,979,1996-10-08,1996,10,282,9:00:00,1.5,3.86,8.8,2.174751721,no
979_1996-10-08,979,1996-10-08,1996,10,282,9:00:00,1.75,2.94,6.7,1.902107526,no
979_1996-10-08,979,1996-10-08,1996,10,282,9:00:00,2,2.02,4.6,1.526056303,no
979_1996-10-08,979,1996-10-08,1996,10,282,9:00:00,2.25,1.54,3.5,1.252762968,no
979_1996-10-16,979,1996-10-16,1996,10,290,8:30:00,0,100,375,5.926926026,yes
979_1996-10-16,979,1996-10-16,1996,10,290,8:30:00,0.25,28.26,106,4.663439094,no
979_1996-10-16,979,1996-10-16,1996,10,290,8:30:00,0.5,11.99,45,3.80666249,no
979_1996-10-16,979,1996-10-16,1996,10,290,8:30:00,0.75,6.27,23.5,3.157000421,no
979_1996-10-16,979,1996-10-16,1996,10,290,8:30:00,1,3.47,13,2.564949357,no
979_1996-10-16,979,1996-10-16,1996,10,290,8:30:00,1.25,2.05,7.7,2.041220329,no
979_1996-10-16,979,1996-10-16,1996,10,290,8:30:00,1.5,0.91,3.4,1.223775432,no
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,0,100,1446,7.276556403,yes
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,0.25,63,911,6.814542897,no
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,0.5,39.28,568,6.342121419,no
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,0.75,31.18,451,6.11146734,no
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,1,22.75,329,5.796057751,no
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,1.25,20.05,290,5.669880923,no
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,1.5,18.04,261,5.564520407,no
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,1.75,12.65,183,5.209486153,no
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,2,9.96,144,4.9698133,no
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,2.25,8.02,116,4.753590191,no
979_1997-05-20,979,1997-05-20,1997,5,140,9:15:00,2.5,6.98,101,4.615120517,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,0,100,363.3,5.895228939,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,0.25,40.18,146,4.983606622,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,0.5,25.59,93,4.532599493,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,0.75,19.26,70,4.248495242,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,1,12.11,44,3.784189634,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,1.25,6.33,23,3.135494216,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,1.5,3.58,13,2.564949357,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,1.75,3.11,11.3,2.424802726,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,2,2.09,7.6,2.028148247,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,2.25,1.32,4.8,1.568615918,no
979_1997-06-03,979,1997-06-03,1997,6,154,9:07:00,2.5,0.69,2.5,0.916290732,no
979_1997-06-17,979,1997-06-17,1997,6,168,8:00:00,0,100,182.4,5.206202078,yes
979_1997-06-17,979,1997-06-17,1997,6,168,8:00:00,0.25,55.75,101.7,4.622027303,yes
979_1997-06-17,979,1997-06-17,1997,6,168,8:00:00,0.5,14.58,26.6,3.280911216,no
979_1997-06-17,979,1997-06-17,1997,6,168,8:00:00,0.75,8.72,15.9,2.766319109,no
979_1997-06-17,979,1997-06-17,1997,6,168,8:00:00,1,5.59,10.2,2.32238772,no
979_1997-06-17,979,1997-06-17,1997,6,168,8:00:00,1.25,3.89,7.1,1.960094784,no
979_1997-06-17,979,1997-06-17,1997,6,168,8:00:00,1.5,2.74,5,1.609437912,no
979_1997-06-17,979,1997-06-17,1997,6,168,8:00:00,1.75,1.92,3.5,1.252762968,no
979_1997-06-17,979,1997-06-17,1997,6,168,8:00:00,2,1.43,2.6,0.955511445,no
979_1997-06-17,979,1997-06-17,1997,6,168,8:00:00,2.25,0.99,1.8,0.587786665,no
979_1997-07-01,979,1997-07-01,1997,7,182,10:35:00,0,100,1477,7.297768283,yes
979_1997-07-01,979,1997-07-01,1997,7,182,10:35:00,0.25,58.63,866,6.763884909,yes
979_1997-07-01,979,1997-07-01,1997,7,182,10:35:00,0.5,11.17,165,5.105945474,no
979_1997-07-01,979,1997-07-01,1997,7,182,10:35:00,0.75,4.27,63,4.143134726,no
979_1997-07-01,979,1997-07-01,1997,7,182,10:35:00,1,2.64,39,3.663561646,no
979_1997-07-01,979,1997-07-01,1997,7,182,10:35:00,1.25,1.56,23,3.135494216,no
979_1997-07-01,979,1997-07-01,1997,7,182,10:35:00,1.5,0.95,14,2.63905733,no
979_1997-07-01,979,1997-07-01,1997,7,182,10:35:00,1.75,0.88,13,2.564949357,no
979_1997-07-01,979,1997-07-01,1997,7,182,10:35:00,2,0.63,9.3,2.2300144,no
979_1997-07-01,979,1997-07-01,1997,7,182,10:35:00,2.25,0.45,6.7,1.902107526,no
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,0,100,1440,7.272398393,yes
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,0.25,32.29,465,6.142037406,yes
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,0.5,8.82,127,4.844187086,yes
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,0.75,3.61,52,3.951243719,no
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,1,1.6,23,3.135494216,no
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,1.25,0.82,11.8,2.468099531,no
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,1.5,0.69,9.9,2.292534757,no
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,1.75,0.37,5.3,1.667706821,no
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,2,0.29,4.2,1.435084525,no
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,2.25,0.24,3.4,1.223775432,no
979_1997-07-15,979,1997-07-15,1997,7,196,9:15:00,2.5,0.11,1.6,0.470003629,no
979_1997-07-29,979,1997-07-29,1997,7,210,9:15:00,0,100,915,6.818924065,no
979_1997-07-29,979,1997-07-29,1997,7,210,9:15:00,0.25,39.12,358,5.880532986,no
979_1997-07-29,979,1997-07-29,1997,7,210,9:15:00,0.5,13.98,128,4.852030264,no
979_1997-07-29,979,1997-07-29,1997,7,210,9:15:00,0.75,6.56,60,4.094344562,no
979_1997-07-29,979,1997-07-29,1997,7,210,9:15:00,1,3.25,29.7,3.391147046,no
979_1997-07-29,979,1997-07-29,1997,7,210,9:15:00,1.25,1.34,12.3,2.509599262,no
979_1997-07-29,979,1997-07-29,1997,7,210,9:15:00,1.5,0.6,5.5,1.704748092,no
979_1997-07-29,979,1997-07-29,1997,7,210,9:15:00,1.75,0.23,2.1,0.741937345,no
979_1997-07-29,979,1997-07-29,1997,7,210,9:15:00,2,6.67,0.61,-0.494296322,no
979_1997-07-29,979,1997-07-29,1997,7,210,9:15:00,2.25,1.86,0.17,-1.771956842,no
979_1997-08-11,979,1997-08-11,1997,8,223,9:10:00,0,100,333,5.80814249,yes
979_1997-08-11,979,1997-08-11,1997,8,223,9:10:00,0.25,30.63,102,4.624972813,yes
979_1997-08-11,979,1997-08-11,1997,8,223,9:10:00,0.5,6.19,20.6,3.025291076,no
979_1997-08-11,979,1997-08-11,1997,8,223,9:10:00,0.75,3.12,10.4,2.341805806,no
979_1997-08-11,979,1997-08-11,1997,8,223,9:10:00,1,1.98,6.6,1.887069649,no
979_1997-08-11,979,1997-08-11,1997,8,223,9:10:00,1.25,0.66,2.19,0.783901544,no
979_1997-08-11,979,1997-08-11,1997,8,223,9:10:00,1.5,0.48,1.6,0.470003629,no
979_1997-08-11,979,1997-08-11,1997,8,223,9:10:00,1.75,0.53,1.75,0.559615788,no
979_1997-08-11,979,1997-08-11,1997,8,223,9:10:00,2,0.35,1.17,0.157003749,no
979_1997-08-11,979,1997-08-11,1997,8,223,9:10:00,2.25,0.31,1.03,0.029558802,yes
979_1997-08-26,979,1997-08-26,1997,8,238,7:15:00,0,100,692,6.539585956,no
979_1997-08-26,979,1997-08-26,1997,8,238,7:15:00,0.25,16.61,115,4.744932128,no
979_1997-08-26,979,1997-08-26,1997,8,238,7:15:00,0.5,8.09,56,4.025351691,no
979_1997-08-26,979,1997-08-26,1997,8,238,7:15:00,0.75,2.34,16.2,2.785011242,no
979_1997-08-26,979,1997-08-26,1997,8,238,7:15:00,1,0.92,6.4,1.85629799,no
979_1997-08-26,979,1997-08-26,1997,8,238,7:15:00,1.25,0.16,1.1,0.09531018,no
979_1997-08-26,979,1997-08-26,1997,8,238,7:15:00,1.5,0.12,0.85,-0.162518929,no
979_1997-08-26,979,1997-08-26,1997,8,238,7:15:00,1.75,9.97,0.69,-0.371063681,yes
979_1997-08-26,979,1997-08-26,1997,8,238,7:15:00,2,7.51,0.52,-0.653926467,yes
979_1997-08-26,979,1997-08-26,1997,8,238,7:15:00,2.25,2.89,0.02,-3.912023005,yes
979_1997-09-09,979,1997-09-09,1997,9,252,7:45:00,0,100,210,5.347107531,yes
979_1997-09-09,979,1997-09-09,1997,9,252,7:45:00,0.25,16.66,35,3.555348061,yes
979_1997-09-09,979,1997-09-09,1997,9,252,7:45:00,0.5,3.05,6.4,1.85629799,no
979_1997-09-09,979,1997-09-09,1997,9,252,7:45:00,0.75,0.97,2.04,0.712949808,no
979_1997-09-09,979,1997-09-09,1997,9,252,7:45:00,1,0.5,1.06,0.058268908,no
979_1997-09-09,979,1997-09-09,1997,9,252,7:45:00,1.25,0.16,0.34,-1.078809661,no
979_1997-10-07,979,1997-10-07,1997,10,280,8:00:00,0,100,102.2,4.626931678,yes
979_1997-10-07,979,1997-10-07,1997,10,280,8:00:00,0.25,15.26,15.6,2.747270914,no
979_1997-10-07,979,1997-10-07,1997,10,280,8:00:00,0.5,4.21,4.3,1.458615023,no
979_1997-10-07,979,1997-10-07,1997,10,280,8:00:00,0.75,1.37,1.4,0.336472237,no
979_1997-10-07,979,1997-10-07,1997,10,280,8:00:00,1,0.59,0.6,-0.510825624,no
979_1997-10-07,979,1997-10-07,1997,10,280,8:00:00,1.25,0.23,0.23,-1.46967597,no
979_1997-10-07,979,1997-10-07,1997,10,280,8:00:00,1.5,0.12,0.12,-2.120263536,no
979_1998-05-07,979,1998-05-07,1998,5,127,7:30:00,0,100,226,5.420534999,yes
979_1998-05-07,979,1998-05-07,1998,5,127,7:30:00,0.25,55.3,125,4.828313737,yes
979_1998-05-07,979,1998-05-07,1998,5,127,7:30:00,0.5,34.07,77,4.343805422,no
979_1998-05-07,979,1998-05-07,1998,5,127,7:30:00,0.75,22.25,50.3,3.918005077,no
979_1998-05-07,979,1998-05-07,1998,5,127,7:30:00,1,15,33.9,3.523415014,no
979_1998-05-07,979,1998-05-07,1998,5,127,7:30:00,1.25,11.76,26.6,3.280911216,no
979_1998-05-07,979,1998-05-07,1998,5,127,7:30:00,1.5,8.85,20,2.995732274,no
979_1998-05-07,979,1998-05-07,1998,5,127,7:30:00,1.75,6.02,13.6,2.610069793,no
979_1998-05-07,979,1998-05-07,1998,5,127,7:30:00,2,4.38,9.9,2.292534757,no
979_1998-05-07,979,1998-05-07,1998,5,127,7:30:00,2.25,3.38,7.64,2.033397603,no
979_1998-05-21,979,1998-05-21,1998,5,141,7:37:00,0,100,805,6.690842277,no
979_1998-05-21,979,1998-05-21,1998,5,141,7:37:00,0.5,44.72,360,5.886104031,no
979_1998-05-21,979,1998-05-21,1998,5,141,7:37:00,1,24.34,196,5.278114659,no
979_1998-05-21,979,1998-05-21,1998,5,141,7:37:00,1.5,11.86,95.5,4.559126247,no
979_1998-05-21,979,1998-05-21,1998,5,141,7:37:00,2,3.66,29.5,3.384390263,no
979_1998-05-21,979,1998-05-21,1998,5,141,7:37:00,2.5,1.17,9.4,2.240709689,yes
979_1998-06-04,979,1998-06-04,1998,6,155,7:45:00,0,100,318,5.762051383,yes
979_1998-06-04,979,1998-06-04,1998,6,155,7:45:00,0.5,26.41,84,4.430816799,no
979_1998-06-04,979,1998-06-04,1998,6,155,7:45:00,1,12.26,39,3.663561646,no
979_1998-06-04,979,1998-06-04,1998,6,155,7:45:00,1.5,5.79,18.4,2.912350665,no
979_1998-06-04,979,1998-06-04,1998,6,155,7:45:00,2,2.89,9.2,2.219203484,no
979_1998-06-18,979,1998-06-18,1998,6,169,8:10:00,0,100,98,4.584967479,yes
979_1998-06-18,979,1998-06-18,1998,6,169,8:10:00,0.5,25.51,25,3.218875825,no
979_1998-06-18,979,1998-06-18,1998,6,169,8:10:00,1,11.73,11.5,2.442347035,no
979_1998-06-18,979,1998-06-18,1998,6,169,8:10:00,1.5,4.8,4.7,1.547562509,no
979_1998-06-18,979,1998-06-18,1998,6,169,8:10:00,2,1.63,1.6,0.470003629,no
979_1998-07-02,979,1998-07-02,1998,7,183,7:30:00,0,100,382,5.945420609,no
979_1998-07-02,979,1998-07-02,1998,7,183,7:30:00,0.5,16.23,62,4.127134385,no
979_1998-07-02,979,1998-07-02,1998,7,183,7:30:00,1,5.76,22,3.091042453,no
979_1998-07-02,979,1998-07-02,1998,7,183,7:30:00,1.5,0.71,2.7,0.993251773,no
979_1998-07-16,979,1998-07-16,1998,7,197,7:20:00,0,100,795,6.678342115,yes
979_1998-07-16,979,1998-07-16,1998,7,197,7:20:00,0.25,17.35,138,4.927253685,no
979_1998-07-16,979,1998-07-16,1998,7,197,7:20:00,0.5,8.18,65,4.17438727,no
979_1998-07-16,979,1998-07-16,1998,7,197,7:20:00,0.75,2.77,22,3.091042453,no
979_1998-07-16,979,1998-07-16,1998,7,197,7:20:00,1,1.13,9,2.197224577,no
979_1998-07-16,979,1998-07-16,1998,7,197,7:20:00,1.25,0.7,5.6,1.722766598,no
979_1998-07-30,979,1998-07-30,1998,7,211,8:45:00,0,100,979,6.886531643,no
979_1998-07-30,979,1998-07-30,1998,7,211,8:45:00,0.5,3.97,38.9,3.660994251,no
979_1998-07-30,979,1998-07-30,1998,7,211,8:45:00,1,0.92,9,2.197224577,no
979_1998-07-30,979,1998-07-30,1998,7,211,8:45:00,1.5,0.7,6.84,1.922787732,no
979_1998-08-13,979,1998-08-13,1998,8,225,7:44:00,0,100,262,5.568344504,no
979_1998-08-13,979,1998-08-13,1998,8,225,7:44:00,0.5,5.73,15,2.708050201,no
979_1998-08-13,979,1998-08-13,1998,8,225,7:44:00,1,1.18,3.1,1.131402111,no
979_1998-08-27,979,1998-08-27,1998,8,239,7:45:00,0,100,14,2.63905733,no
979_1998-08-27,979,1998-08-27,1998,8,239,7:45:00,0.5,3.5,0.49,-0.713349888,no
979_1998-09-10,979,1998-09-10,1998,9,253,7:23:00,0,100,364.5,5.898526551,no
979_1998-09-10,979,1998-09-10,1998,9,253,7:23:00,0.5,2.03,7.4,2.00148,no
979_1998-09-10,979,1998-09-10,1998,9,253,7:23:00,1,0.21,0.76,-0.274436846,no
979_1998-10-08,979,1998-10-08,1998,10,281,7:46:00,0,100,315.5,5.754158682,no
979_1998-10-08,979,1998-10-08,1998,10,281,7:46:00,0.5,1.78,5.6,1.722766598,no
979_1998-10-08,979,1998-10-08,1998,10,281,7:46:00,1,0.31,0.97,-0.030459207,no
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,0,100,1871.5,7.534495527,no
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,0.25,34.19,640,6.461468176,yes
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,0.5,26.82,502,6.21860012,no
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,0.75,14.05,263,5.572154032,no
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,1,12.61,236,5.463831805,no
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,1.25,7.16,134,4.8978398,no
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,1.5,5.5,103,4.634728988,no
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,1.75,3.21,60,4.094344562,no
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,2,1.87,35,3.555348061,no
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,2.25,0.53,10,2.302585093,yes
979_2004-07-20,979,2004-07-20,2004,7,202,10:52:00,2.5,0.21,4,1.386294361,yes
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,0,100,1203.5,7.092989257,yes
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,0.25,53.34,642,6.464588304,yes
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,0.5,29.91,360,5.886104031,no
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,0.75,21.43,258,5.552959585,no
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,1,13.29,160,5.075173815,no
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,1.25,10.46,126,4.836281907,no
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,1.5,8.56,103,4.634728988,no
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,1.75,6.07,73,4.290459441,no
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,2,5.4,65,4.17438727,no
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,2.25,3.82,46,3.828641396,no
979_2006-05-11,979,2006-05-11,2006,5,131,15:45:00,2.5,2.66,32,3.465735903,no
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,0,100,719.7,6.578834459,yes
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,0.25,58.91,424,6.049733455,yes
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,0.5,30.42,219,5.38907173,no
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,0.75,25.28,182,5.204006687,no
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,1,19.45,140,4.941642423,no
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,1.25,15.97,115,4.744932128,no
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,1.5,12.92,93,4.532599493,no
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,1.75,9.73,70,4.248495242,no
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,2,7.92,57,4.043051268,no
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,2.25,6.11,44,3.784189634,no
979_2006-05-24,979,2006-05-24,2006,5,144,9:40:00,2.5,4.03,29,3.36729583,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,0,100,1552,7.347299701,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,0.25,58.31,905,6.807934944,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,0.5,31.82,494,6.202535517,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,0.75,24.42,379,5.937536205,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,1,13.27,206,5.327876169,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,1.25,8.51,132,4.882801923,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,1.5,4.45,69,4.234106505,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,1.75,2.71,42,3.737669618,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,2,2.06,32,3.465735903,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,2.25,1.35,21,3.044522438,no
979_2006-06-07,979,2006-06-07,2006,6,158,9:30:00,2.5,0.71,11,2.397895273,no
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,0,100,1059.05,6.965127559,yes
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,0.25,43.52,461,6.133398043,no
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,0.5,23.13,245,5.501258211,no
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,0.75,11.89,126,4.836281907,no
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,1,7.18,76,4.33073334,no
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,1.25,5.1,54,3.988984047,no
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,1.5,3.49,37,3.610917913,no
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,1.75,1.79,19,2.944438979,no
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,2,0.94,10,2.302585093,no
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,2.25,0.76,8,2.079441542,no
979_2006-06-21,979,2006-06-21,2006,6,172,8:48:00,2.5,0.59,6.3,1.840549633,yes
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,0,100,1381,7.230563153,no
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,0.25,38.95,538,6.28785856,no
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,0.5,19.47,269,5.59471138,no
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,0.75,10.71,148,4.997212274,no
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,1,6.01,83,4.418840608,no
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,1.25,3.19,44,3.784189634,no
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,1.5,1.88,26,3.258096538,no
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,1.75,1.01,14,2.63905733,no
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,2,0.43,6,1.791759469,no
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,2.25,0.11,1.5,0.405465108,yes
979_2006-07-05,979,2006-07-05,2006,7,186,9:02:00,2.5,2.9,0.4,-0.916290732,yes
979_2006-07-19,979,2006-07-19,2006,7,200,9:15:00,0,100,940,6.845879875,no
979_2006-07-19,979,2006-07-19,2006,7,200,9:15:00,0.25,49.89,469,6.150602768,no
979_2006-07-19,979,2006-07-19,2006,7,200,9:15:00,0.5,23.51,221,5.398162702,no
979_2006-07-19,979,2006-07-19,2006,7,200,9:15:00,0.75,9.57,90,4.49980967,no
979_2006-07-19,979,2006-07-19,2006,7,200,9:15:00,1,4.47,42,3.737669618,no
979_2006-07-19,979,2006-07-19,2006,7,200,9:15:00,1.25,2.55,24,3.17805383,no
979_2006-07-19,979,2006-07-19,2006,7,200,9:15:00,1.5,0.85,8,2.079441542,no
